,A,aug,sep,oct,s_bar,sq1,sq2,sq3,num,final
2598,24161,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2599,24162,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2600,24163,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2601,24164,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2602,24165,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2603,24166,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2604,24167,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2605,24168,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2606,24169,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2607,24170,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2608,24171,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2609,24172,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2610,24173,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2611,24174,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2612,24175,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2613,24176,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2614,24177,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2615,24178,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2616,24179,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2617,24180,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2618,24181,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2619,24182,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2620,24183,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2621,24184,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2622,24185,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2623,24186,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2624,24187,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2625,24188,0,0,0,0,0,0,0,0,#DIV/0!
2626,24189,0,0,0,0,0,0,0,0,#DIV/0!
2627,24190,0,0,0,0,0,0,0,0,#DIV/0!
2628,24191,0,0,0,0,0,0,0,0,#DIV/0!
2629,24192,0,0,0,0,0,0,0,0,#DIV/0!
2630,24193,0,0,0,0,0,0,0,0,#DIV/0!
2631,24194,0,0,0,0,0,0,0,0,#DIV/0!
2632,24195,0,0,0,0,0,0,0,0,#DIV/0!
2633,24196,0,0,0,0,0,0,0,0,#DIV/0!
2634,24197,0,0,0,0,0,0,0,0,#DIV/0!
2635,24198,0,0,0,0,0,0,0,0,#DIV/0!
2636,24199,0,0,0,0,0,0,0,0,#DIV/0!
2637,24200,0,0,0,0,0,0,0,0,#DIV/0!
2638,24201,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2639,24202,0,0,0,0,0,0,0,0,#DIV/0!
2640,24203,0,0,0,0,0,0,0,0,#DIV/0!
2641,24204,0,0,0,0,0,0,0,0,#DIV/0!
2642,24205,0,0,0,0,0,0,0,0,#DIV/0!
2643,24206,0,0,0,0,0,0,0,0,#DIV/0!
2644,24207,0,0,0,0,0,0,0,0,#DIV/0!
2645,24208,0,0,0,0,0,0,0,0,#DIV/0!
2646,24209,0,0,0,0,0,0,0,0,#DIV/0!
2647,24210,0,0,0,0,0,0,0,0,#DIV/0!
2648,24211,0,0,0,0,0,0,0,0,#DIV/0!
2649,24212,0,0,0,0,0,0,0,0,#DIV/0!
2650,24213,0,0,0,0,0,0,0,0,#DIV/0!
2651,24214,0,0,0,0,0,0,0,0,#DIV/0!
2652,24215,0,0,0,0,0,0,0,0,#DIV/0!
2653,24216,0,0,0,0,0,0,0,0,#DIV/0!
2654,24217,0,0,0,0,0,0,0,0,#DIV/0!
2655,24218,0,0,0,0,0,0,0,0,#DIV/0!
2656,24219,0,0,0,0,0,0,0,0,#DIV/0!
2657,24220,0,0,0,0,0,0,0,0,#DIV/0!
2658,24221,0,0,0,0,0,0,0,0,#DIV/0!
2659,24222,0,0,0,0,0,0,0,0,#DIV/0!
2660,24223,0,0,0,0,0,0,0,0,#DIV/0!
2661,24224,0,0,0,0,0,0,0,0,#DIV/0!
2662,24225,0,0,0,0,0,0,0,0,#DIV/0!
2663,24226,0,0,0,0,0,0,0,0,#DIV/0!
2664,24227,0,0,0,0,0,0,0,0,#DIV/0!
2665,24228,0,0,0,0,0,0,0,0,#DIV/0!
2666,24229,0,0,0,0,0,0,0,0,#DIV/0!
2667,24230,0,0,0,0,0,0,0,0,#DIV/0!
2668,24231,0,0,0,0,0,0,0,0,#DIV/0!
2669,24232,0,0,0,0,0,0,0,0,#DIV/0!
2670,24233,0,0,0,0,0,0,0,0,#DIV/0!
2671,24234,0,0,0,0,0,0,0,0,#DIV/0!
2672,24235,0,0,0,0,0,0,0,0,#DIV/0!
2673,24236,0,0,0,0,0,0,0,0,#DIV/0!
2674,24237,0,0,0,0,0,0,0,0,#DIV/0!
2675,24238,0,0,0,0,0,0,0,0,#DIV/0!
2676,24239,0,0,0,0,0,0,0,0,#DIV/0!
2677,24240,0,0,0,0,0,0,0,0,#DIV/0!
2678,24241,0,0,0,0,0,0,0,0,#DIV/0!
2679,24242,0,0,0,0,0,0,0,0,#DIV/0!
2680,24243,0,0,0,0,0,0,0,0,#DIV/0!
2681,24244,0,0,0,0,0,0,0,0,#DIV/0!
2682,24245,0,0,0,0,0,0,0,0,#DIV/0!
2683,24246,0,0,0,0,0,0,0,0,#DIV/0!
2684,24247,0,0,0,0,0,0,0,0,#DIV/0!
2685,24248,0,0,0,0,0,0,0,0,#DIV/0!
2686,24249,0,0,0,0,0,0,0,0,#DIV/0!
2687,24250,0,0,0,0,0,0,0,0,#DIV/0!
2688,24251,0,0,0,0,0,0,0,0,#DIV/0!
2689,24252,0,0,0,0,0,0,0,0,#DIV/0!
2690,24253,0,0,0,0,0,0,0,0,#DIV/0!
2691,24254,0,0,0,0,0,0,0,0,#DIV/0!
2692,24255,0,0,0,0,0,0,0,0,#DIV/0!
2693,24256,0,0,0,0,0,0,0,0,#DIV/0!
2694,24257,0,0,0,0,0,0,0,0,#DIV/0!
2695,24258,0,0,0,0,0,0,0,0,#DIV/0!
2696,24259,0,0,0,0,0,0,0,0,#DIV/0!
2697,24260,0,0,0,0,0,0,0,0,#DIV/0!
2698,24261,0,0,0,0,0,0,0,0,#DIV/0!
2699,24262,0,0,0,0,0,0,0,0,#DIV/0!
2700,24263,0,0,0,0,0,0,0,0,#DIV/0!
2701,24264,0,0,0,0,0,0,0,0,#DIV/0!
2702,24265,0,0,0,0,0,0,0,0,#DIV/0!
2703,24266,0,0,0,0,0,0,0,0,#DIV/0!
2704,24267,0,0,0,0,0,0,0,0,#DIV/0!
2705,24268,0,0,0,0,0,0,0,0,#DIV/0!
2706,24269,0,0,0,0,0,0,0,0,#DIV/0!
2707,24270,0,0,0,0,0,0,0,0,#DIV/0!
2708,24271,0,0,0,0,0,0,0,0,#DIV/0!
2709,24272,0,0,0,0,0,0,0,0,#DIV/0!
2710,24273,0,0,0,0,0,0,0,0,#DIV/0!
2711,24274,0,0,0,0,0,0,0,0,#DIV/0!
2712,24275,0,0,0,0,0,0,0,0,#DIV/0!
2713,24276,0,0,0,0,0,0,0,0,#DIV/0!
2714,24277,0,0,0,0,0,0,0,0,#DIV/0!
2715,24278,0,0,0,0,0,0,0,0,#DIV/0!
2716,24279,0,0,0,0,0,0,0,0,#DIV/0!
2717,24280,0,0,0,0,0,0,0,0,#DIV/0!
2718,24281,0,0,0,0,0,0,0,0,#DIV/0!
2719,24282,0,0,0,0,0,0,0,0,#DIV/0!
2720,24283,0,0,0,0,0,0,0,0,#DIV/0!
2721,24284,0,0,0,0,0,0,0,0,#DIV/0!
2722,24285,0,0,0,0,0,0,0,0,#DIV/0!
2723,24286,0,0,0,0,0,0,0,0,#DIV/0!
2724,24287,0,0,0,0,0,0,0,0,#DIV/0!
2725,24288,0,0,0,0,0,0,0,0,#DIV/0!
2726,24289,0,0,0,0,0,0,0,0,#DIV/0!
2727,24290,0,0,0,0,0,0,0,0,#DIV/0!
2728,24291,0,0,0,0,0,0,0,0,#DIV/0!
2729,24292,0,0,0,0,0,0,0,0,#DIV/0!
2730,24293,0,0,0,0,0,0,0,0,#DIV/0!
2731,24294,0,0,0,0,0,0,0,0,#DIV/0!
2732,24295,0,0,0,0,0,0,0,0,#DIV/0!
2733,24296,0,0,0,0,0,0,0,0,#DIV/0!
2734,24297,0,0,0,0,0,0,0,0,#DIV/0!
2735,24298,0,0,0,0,0,0,0,0,#DIV/0!
2736,24299,0,0,0,0,0,0,0,0,#DIV/0!
2737,24300,0,0,0,0,0,0,0,0,#DIV/0!
2738,24301,0,0,0,0,0,0,0,0,#DIV/0!
2739,24302,0,0,0,0,0,0,0,0,#DIV/0!
2740,24303,0,0,0,0,0,0,0,0,#DIV/0!
2741,24304,0,0,0,0,0,0,0,0,#DIV/0!
2742,24305,0,0,0,0,0,0,0,0,#DIV/0!
2743,24306,0,0,0,0,0,0,0,0,#DIV/0!
2744,24307,0,0,0,0,0,0,0,0,#DIV/0!
2745,24308,0,0,0,0,0,0,0,0,#DIV/0!
2746,24309,0,0,0,0,0,0,0,0,#DIV/0!
2747,24310,0,0,0,0,0,0,0,0,#DIV/0!
2748,24311,0,0,0,0,0,0,0,0,#DIV/0!
2749,24312,0,0,0,0,0,0,0,0,#DIV/0!
2750,24313,0,0,0,0,0,0,0,0,#DIV/0!
2751,24314,0,0,0,0,0,0,0,0,#DIV/0!
2752,24315,0,0,0,0,0,0,0,0,#DIV/0!
2753,24316,0,0,0,0,0,0,0,0,#DIV/0!
2754,24317,0,0,0,0,0,0,0,0,#DIV/0!
2755,24318,0,0,0,0,0,0,0,0,#DIV/0!
2756,24319,0,0,0,0,0,0,0,0,#DIV/0!
2757,24320,0,0,0,0,0,0,0,0,#DIV/0!
2758,24321,0,0,0,0,0,0,0,0,#DIV/0!
2759,24322,0,0,0,0,0,0,0,0,#DIV/0!
2760,24323,0,0,0,0,0,0,0,0,#DIV/0!
2761,24324,0,0,0,0,0,0,0,0,#DIV/0!
2762,24325,0,0,0,0,0,0,0,0,#DIV/0!
2763,24326,0,0,0,0,0,0,0,0,#DIV/0!
2764,24327,0,0,0,0,0,0,0,0,#DIV/0!
2765,24328,0,0,0,0,0,0,0,0,#DIV/0!
2766,24329,0,0,0,0,0,0,0,0,#DIV/0!
2767,24330,0,0,0,0,0,0,0,0,#DIV/0!
2768,24331,0,0,0,0,0,0,0,0,#DIV/0!
2769,24332,0,0,0,0,0,0,0,0,#DIV/0!
2770,24333,0,0,0,0,0,0,0,0,#DIV/0!
2771,24334,0,0,0,0,0,0,0,0,#DIV/0!
2772,24335,0,0,0,0,0,0,0,0,#DIV/0!
2773,24336,0,0,0,0,0,0,0,0,#DIV/0!
2774,24337,0,0,0,0,0,0,0,0,#DIV/0!
2775,24338,0,0,0,0,0,0,0,0,#DIV/0!
2776,24339,0,0,0,0,0,0,0,0,#DIV/0!
2777,24340,0,0,0,0,0,0,0,0,#DIV/0!
2778,24341,0,0,0,0,0,0,0,0,#DIV/0!
2779,24342,0,0,0,0,0,0,0,0,#DIV/0!
2780,24343,0,0,0,0,0,0,0,0,#DIV/0!
2781,24344,0,0,0,0,0,0,0,0,#DIV/0!
2782,24345,0,0,0,0,0,0,0,0,#DIV/0!
2783,24346,0,0,0,0,0,0,0,0,#DIV/0!
2784,24347,0,0,0,0,0,0,0,0,#DIV/0!
2785,24348,0,0,0,0,0,0,0,0,#DIV/0!
2786,24349,0,0,0,0,0,0,0,0,#DIV/0!
2787,24350,0,0,0,0,0,0,0,0,#DIV/0!
2788,24351,0,0,0,0,0,0,0,0,#DIV/0!
2789,24352,0,0,0,0,0,0,0,0,#DIV/0!
2790,24353,0,0,0,0,0,0,0,0,#DIV/0!
2791,24354,0,0,0,0,0,0,0,0,#DIV/0!
2792,24355,0,0,0,0,0,0,0,0,#DIV/0!
2793,24356,0,0,0,0,0,0,0,0,#DIV/0!
2794,24357,0,0,0,0,0,0,0,0,#DIV/0!
2795,24358,0,0,0,0,0,0,0,0,#DIV/0!
2796,24359,0,0,0,0,0,0,0,0,#DIV/0!
2797,24360,0,0,0,0,0,0,0,0,#DIV/0!
2798,24361,0,0,0,0,0,0,0,0,#DIV/0!
2799,24362,0,0,0,0,0,0,0,0,#DIV/0!
2800,24363,0,0,0,0,0,0,0,0,#DIV/0!
2801,24364,0,0,0,0,0,0,0,0,#DIV/0!
2802,24365,0,0,0,0,0,0,0,0,#DIV/0!
2803,24366,0,0,0,0,0,0,0,0,#DIV/0!
2804,24367,0,0,0,0,0,0,0,0,#DIV/0!
2805,24368,0,0,0,0,0,0,0,0,#DIV/0!
2806,24369,0,0,0,0,0,0,0,0,#DIV/0!
2807,24370,0,0,0,0,0,0,0,0,#DIV/0!
2808,24371,0,0,0,0,0,0,0,0,#DIV/0!
2809,24372,0,0,0,0,0,0,0,0,#DIV/0!
2810,24373,0,0,0,0,0,0,0,0,#DIV/0!
2811,24374,0,0,0,0,0,0,0,0,#DIV/0!
2812,24375,0,0,0,0,0,0,0,0,#DIV/0!
2813,24376,0,0,0,0,0,0,0,0,#DIV/0!
2814,24377,0,0,0,0,0,0,0,0,#DIV/0!
2815,24378,0,0,0,0,0,0,0,0,#DIV/0!
2816,24379,0,0,0,0,0,0,0,0,#DIV/0!
2817,24380,0,0,0,0,0,0,0,0,#DIV/0!
2818,24381,0,0,0,0,0,0,0,0,#DIV/0!
2819,24382,0,0,0,0,0,0,0,0,#DIV/0!
2820,24383,0,0,0,0,0,0,0,0,#DIV/0!
2821,24384,0,0,0,0,0,0,0,0,#DIV/0!
2822,24385,0,0,0,0,0,0,0,0,#DIV/0!
2823,24386,0,0,0,0,0,0,0,0,#DIV/0!
2824,24387,0,0,0,0,0,0,0,0,#DIV/0!
2825,24388,0,0,0,0,0,0,0,0,#DIV/0!
2826,24389,0,0,0,0,0,0,0,0,#DIV/0!
2827,24390,0,0,0,0,0,0,0,0,#DIV/0!
2828,24391,0,0,0,0,0,0,0,0,#DIV/0!
2829,24392,0,0,0,0,0,0,0,0,#DIV/0!
2830,24393,0,0,0,0,0,0,0,0,#DIV/0!
2831,24394,0,0,0,0,0,0,0,0,#DIV/0!
2832,24395,0,0,0,0,0,0,0,0,#DIV/0!
2833,24396,0,0,0,0,0,0,0,0,#DIV/0!
2834,24397,0,0,0,0,0,0,0,0,#DIV/0!
2835,24398,0,0,0,0,0,0,0,0,#DIV/0!
2836,24399,0,0,0,0,0,0,0,0,#DIV/0!
2837,24400,0,0,0,0,0,0,0,0,#DIV/0!
2838,24401,0,0,0,0,0,0,0,0,#DIV/0!
2839,24402,0,0,0,0,0,0,0,0,#DIV/0!
2840,24403,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2841,24404,0,0,0,0,0,0,0,0,#DIV/0!
2842,24405,0,0,0,0,0,0,0,0,#DIV/0!
2843,24406,0,0,0,0,0,0,0,0,#DIV/0!
2844,24407,0,0,0,0,0,0,0,0,#DIV/0!
2845,24408,0,0,0,0,0,0,0,0,#DIV/0!
2846,24409,0,0,0,0,0,0,0,0,#DIV/0!
2847,24410,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2848,24411,0,0,0,0,0,0,0,0,#DIV/0!
2849,24412,0,0,0,0,0,0,0,0,#DIV/0!
2850,24413,0,0,0,0,0,0,0,0,#DIV/0!
2851,24414,0,0,0,0,0,0,0,0,#DIV/0!
2852,24415,0,0,0,0,0,0,0,0,#DIV/0!
2853,24416,0,0,0,0,0,0,0,0,#DIV/0!
2854,24417,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2855,24418,0,0,0,0,0,0,0,0,#DIV/0!
2856,24419,0,0,0,0,0,0,0,0,#DIV/0!
2857,24420,0,0,0,0,0,0,0,0,#DIV/0!
2858,24421,0,0,0,0,0,0,0,0,#DIV/0!
2859,24422,0,0,0,0,0,0,0,0,#DIV/0!
2860,24423,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2861,24424,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2862,24425,0.217322011273649,0,0.151495854335375,0.122939288536341,0.00890809835130749,0.0151140686658218,0.000815477450234539,0.00827921482245461,0.0673439298455614
2863,24426,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2864,24427,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2865,24428,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2866,24429,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2867,24430,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2868,24431,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2869,24432,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2870,24433,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2871,24434,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2872,24435,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2873,24436,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2874,24437,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2875,24438,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2876,24439,0.217322011273649,0,0.151495854335375,0.122939288536341,0.00890809835130749,0.0151140686658218,0.000815477450234539,0.00827921482245461,0.0673439298455614
2877,24440,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2878,24441,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
2879,24442,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
